יצרן,תאריך כניסה לזאפ,התאמה לגיימינג,מערכת הפעלה,משקל,סדרה,סוג מעבד,נפח זיכרון RAM,מהירות מעבד,דגם מעבד,דור מעבד,סוג הזכרון,כונן קשיח,מהירות כונן קשיח,כונן אופטי,גודל מסך,רזולוציית מסך,סוג מסך,קצב רענון תצוגה,מסך מגע,כרטיס מסך,אמצעי אבטחה,מצלמת רשת,חיבורים,רשת אלחוטית,מודם סלולארי,Page Number,מחיר,תוספת מחיר
Dell,2021,0,Windows 10 PRO,1.59,Vostro 3400,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX330,לא כולל,1 מגה פיקסל,"RJ-45 , HDMI , Bluetooth , USB",802.11ac,0,95.0,0.13890478136493667,0
Acer,2021,0,Windows  10,1.7,Aspire 5,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris X Graphics,לא כולל,לא כולל,"RJ-45 , USB-C , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.13890478136493667,0
Lenovo,2020,0,Windows  10,1.5,IdeaPad 5,Intel Core i7,16.0,1300.0,1065G7,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX350,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , USB-C , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.14744585206375152,0
Lenovo,2020,1,Windows  10,2.2,IdeaPad Gaming 3,Intel Core i5,8.0,2500.0,10300H,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,NVIDIA GeForce GTX 1650,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.13931344503473642,0
Lenovo,2022,0,Windows 10 PRO,1.36,ThinkPad T14s,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,1,Integrated Intel Iris Xe Graphics,"מצלמת IR , קורא טביעות אצבע",כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.22554147936248467,0
Lenovo,2021,0,Windows  10,1.38,IdeaPad 5,Intel Core i7,8.0,2800.0,1165G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.13992644053943604,0
HP,2021,0,Windows 10 PRO,1.79,ZBook Studio,Intel Core i7,32.0,2500.0,11850H,11.0,4.0,1000,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics,מצלמת IR,1 מגה פיקסל,Bluetooth,WiFi 6,0,95.0,0.5493257049448304,0
Dell,2020,0,Windows 10 PRO,1.3,Latitude 7410,Intel Core i5,8.0,1700.0,10310U,10.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics 620,קורא טביעות אצבע,כולל,"Firewire , DisplayPort , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,95.0,0.1875153248876175,0
Lenovo,2021,0,Windows  10,1.42,Yoga 9,Intel Core i7,16.0,3000.0,1185G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,1,Integrated graphics,לא כולל,כולל,"DisplayPort , Thunderbolt , USB-C , Bluetooth , USB",802.11ax,0,95.0,0.27372292603187576,750
Lenovo,2021,0,Windows 10 PRO,1.31,ThinkPad X13,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,256,SSD,0,13.3,0.15365807786345684,IPS,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.22595014303228442,0
Lenovo,2020,1,Windows  10,2.2,IdeaPad Gaming 3,Intel Core i7,8.0,2600.0,10750H,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,120.0,0,NVIDIA GeForce GTX 1650,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.1429914180629342,0
HP,2020,0,Windows  10,1.3,Spectre,Intel Core i5,8.0,1100.0,1035G4,10.0,4.0,512,SSD,0,13.3,0.1254466804589054,IPS,60.0,0,Intel Iris Graphics,"מצלמת IR , קורא טביעות אצבע",כולל,"Card Reader , USB-C , USB",כולל,0,95.0,0.15153248876174907,0
Lenovo,2021,0,Windows  10,1.44,Yoga 9,Intel Core i7,16.0,3000.0,1185G7,11.0,4.0,512,SSD,0,14.0,0.8871544103817942,IPS,60.0,1,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,95.0,0.2739885574172456,750
Lenovo,2021,0,ללא,1.9,ThinkPad E15,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,NVIDIA GeForce MX450,לא כולל,1 מגה פיקסל,"RJ-45 , Thunderbolt , HDMI , Bluetooth , USB",802.11ax,0,95.0,0.144993870044953,0
HP,2020,0,Windows  10,1.3,ENVY,Intel Core i7,8.0,1300.0,1065G7,10.0,4.0,512,SSD,0,13.3,0.1254466804589054,IPS,60.0,0,Intel Iris Plus Graphics,לא כולל,כולל,"USB-C , Bluetooth , USB","WiFi 6 , 802.11ax",0,95.0,0.14544340008173273,0
Lenovo,2021,0,Windows  10,1.44,IdeaPad Yoga,Intel Core i7,8.0,3000.0,1185G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,1,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,95.0,0.23823048630976706,0
HP,2020,1,Windows  10,2.25,Pavilion,Intel Core i5,8.0,2400.0,9300H,9.0,4.0,256,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics 630,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","802.11b , 802.11a , 802.11g , 802.11n , 802.11ac",0,96.0,0.1463424601552922,0
Lenovo,2020,0,Windows  10,1.43,Yoga 7,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,IPS,60.0,1,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , Bluetooth , USB",802.11ax,0,96.0,0.20837760523089496,750
Lenovo,2021,0,Windows 10 PRO,1.9,Yoga 7,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,15.6,0.1254466804589054,LCD,60.0,1,Integrated graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Thunderbolt , Bluetooth , USB","WiFi 6 , 802.11ax",0,96.0,0.22268083367388639,750
Lenovo,2021,0,Windows  10,1.66,IdeaPad 5,Intel Core i7,8.0,1300.0,1065G7,10.0,4.0,1256,5400+SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Plus Graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth",802.11ax,0,96.0,0.14707805476093175,0
Lenovo,2021,0,Windows  10,1.43,Yoga 7,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,1,Integrated graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , Bluetooth , USB",802.11ax,0,96.0,0.14707805476093175,750
Asus,2021,0,Windows  10,1.7,לא רלוונטי,Intel Core i7,16.0,1300.0,1065G7,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX330,לא כולל,כולל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,96.0,0.14707805476093175,0
Dell,2020,0,ללא,1.22,Latitude 5310,Intel Core i5,8.0,1600.0,10210U,10.0,4.0,256,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Intel HD Graphics,לא כולל,כולל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,96.0,0.14707805476093175,0
Asus,2021,0,Windows  10,1.11,ZenBook 13,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,13.3,0.1254466804589054,LED,60.0,0,Intel Iris Xe Graphics,מצלמת IR,כולל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,96.0,0.1474867184307315,0
Lenovo,2020,0,Windows  10,2.1,ThinkPad,Intel Core i7,16.0,2300.0,10510U,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Intel UHD Graphics,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , Card Reader , USB-C , HDMI , USB",802.11ax,0,96.0,0.20835717204740498,0
Lenovo,2021,0,Windows  10,2.0,Yoga 9,Intel Core i9,16.0,2400.0,10980HK,10.0,4.0,1000,SSD,0,15.6,0.8871544103817942,IPS,60.0,1,NVIDIA GeForce GTX 1650Ti,קורא טביעות אצבע,1 מגה פיקסל,"Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,96.0,0.4062116877809563,750
Lenovo,2020,0,Windows 10 PRO,1.2,Yoga Duet 7,Intel Core i7,16.0,4900.0,10510U,10.0,4.0,1000,SSD,0,13.0,0.2285946022192966,LCD,60.0,1,Intel UHD Graphics,מצלמת IR,כולל,"DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,96.0,0.23796485492439723,750
Lenovo,2021,0,Windows 10 PRO,1.82,ThinkPad T15,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,256,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,1 מגה פיקסל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,96.0,0.20429096853289744,0
Asus,2021,0,Windows  10,1.7,לא רלוונטי,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,כולל,"אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ac,0,96.0,0.1511646914589293,0
Asus,2021,0,Windows 10 PRO,1.73,ExpertBook B1,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"VGA , RJ-45 , Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,97.0,0.1511646914589293,0
Asus,2021,1,Windows 10 PRO,1.7,לא רלוונטי,AMD Ryzen 9,32.0,3000.0,5900HS,4.0,4.0,1000,SSD,0,14.0,0.3229264622907655,IPS,120.0,0,NVIDIA GeForce RTX 3060,לא כולל,לא כולל,"DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,97.0,0.3801593788312219,0
Asus,2021,1,Windows 10 PRO,1.9,ROG Zephyrus,AMD Ryzen 9,16.0,3000.0,5900HS,4.0,4.0,512,SSD,0,15.6,0.3229264622907655,IPS,165.0,0,NVIDIA GeForce RTX 3060,לא כולל,לא כולל,"RJ-45 , DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB","WiFi 6 , 802.11ax",0,97.0,0.3157335512872906,0
Dell,2020,0,Windows 10 PRO,1.22,Latitude 7310,Intel Core i5,16.0,2800.0,10310U,10.0,4.0,256,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Integrated Intel UHD Graphics,לא כולל,כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,97.0,0.19340008173273396,0
Lenovo,2021,0,ללא,1.38,IdeaPad 5,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,NVIDIA GeForce MX450,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,97.0,0.15279934613812832,0
Lenovo,2020,0,Windows  10,1.36,Yoga Slim,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,1 מגה פיקסל,"Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,97.0,0.2279934613812832,750
Dell,2020,0,Windows 10 PRO,1.22,Latitude 5310,Intel Core i5,8.0,1600.0,10210U,10.0,4.0,256,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Intel UHD Graphics,לא כולל,כולל,"RJ-45 , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,97.0,0.15361667347772784,0
HP,2021,0,ללא,1.75,לא רלוונטי,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,NVIDIA GeForce MX330,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,97.0,0.15378013894564774,0
Lenovo,2021,0,Windows 10 PRO,1.59,ThinkPad L14,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,1 מגה פיקסל,"RJ-45 , DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,97.0,0.16215774417654272,0
Dell,2021,0,Windows 10 PRO,1.92,XPS 15,Intel Core i7,16.0,2300.0,11800H,11.0,4.0,512,SSD,0,15.6,0.15365807786345684,LCD,60.0,0,NVIDIA GeForce RTX 3050 Ti,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB",WiFi 6,0,97.0,0.38559460563955866,0
Dell,2021,0,Windows 10 PRO,1.37,Latitude 5420,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,כולל,"RJ-45 , DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,97.0,0.19936657131181038,0
Asus,2020,0,Windows  10,1.19,ZenBook,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,LED,60.0,0,NVIDIA GeForce MX450,מצלמת IR,כולל,"RJ-45 , Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,97.0,0.1628116060482223,0
Lenovo,2021,0,Windows 10 PRO,0.34,ThinkPad X12,Intel Core i5,8.0,4000.0,1130G7,11.0,4.0,256,SSD,0,12.3,0.1254466804589054,IPS,60.0,1,Integrated Intel Iris Xe Graphics,מצלמת IR,כולל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,97.0,0.22061708214139764,1000
Lenovo,2020,0,Windows  10,1.21,Yoga Slim,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,13.3,0.3730800576766347,IPS,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,1 מגה פיקסל,"Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,97.0,0.19609726195341234,750
Dell,2021,0,Windows 10 PRO,1.12,Latitude 7320,Intel Core i7,16.0,3000.0,1185G7,11.0,4.0,512,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",כולל,0,97.0,0.22155700858193705,0
Asus,2021,0,ללא,1.1,ExpertBook B5,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , Thunderbolt , אוזניות/מיקרופון , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,97.0,0.20837760523089496,0
Lenovo,2020,0,Windows 10 PRO,1.36,Yoga Slim,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Integrated Intel Iris Xe Graphics,מצלמת IR,1 מגה פיקסל,"אוזניות/מיקרופון , Bluetooth",802.11ax,0,97.0,0.2145075602778913,0
Lenovo,2021,0,Windows  10,1.5,IdeaPad Flex 5,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,1,Integrated graphics,קורא טביעות אצבע,1 מגה פיקסל,"USB-C , HDMI , Bluetooth , USB",כולל,0,97.0,0.15525132815692685,750
Lenovo,2022,0,Windows 10 PRO,1.81,ThinkPad X1 Extreme,Intel Core i7,32.0,2300.0,11800H,11.0,4.0,512,SSD,0,16.0,1.0,IPS,60.0,0,NVIDIA GeForce RTX 3060,"מצלמת IR , קורא טביעות אצבע",כולל,"Thunderbolt , Card Reader , אוזניות/מיקרופון , HDMI , Bluetooth , USB",802.11ax,0,98.0,0.46440539436044137,0
Dell,2021,1,Windows  10,2.57,G15,Intel Core i5,8.0,2700.0,11400H,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LED,120.0,0,NVIDIA GeForce RTX 3050 Ti,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , HDMI , Bluetooth , USB",WiFi 6,0,98.0,0.15713118103800572,0
HP,2020,0,Windows 10 PRO,1.23,EliteBook,Intel Core i7,16.0,1100.0,10710U,10.0,4.0,1000,SSD,0,13.3,0.1254466804589054,IPS,60.0,0,Intel UHD Graphics,מצלמת IR,1 מגה פיקסל,"USB-C , Bluetooth",WiFi 6,0,98.0,0.2555169595422967,0
Lenovo,2020,0,Windows 10 PRO,1.29,ThinkPad X13,Intel Core i5,8.0,1600.0,10210U,10.0,4.0,256,SSD,0,13.3,0.1254466804589054,IPS,60.0,0,Integrated Intel UHD Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,98.0,0.19848794442174092,0
Lenovo,2020,0,Windows 10 PRO,1.29,ThinkPad X13,Intel Core i7,16.0,2300.0,10510U,10.0,4.0,256,SSD,0,13.3,0.1254466804589054,IPS,60.0,1,Integrated Intel UHD Graphics,"מצלמת IR , קורא טביעות אצבע",1 מגה פיקסל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,98.0,0.24756845116469145,0
Asus,2021,0,Windows  10,0.93,ZenBook 14,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris X Graphics,מצלמת IR,כולל,"Thunderbolt , Card Reader , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,98.0,0.15852063751532489,0
HP,2020,0,Windows 10 PRO,2.42,ZBook,Intel Core i7,32.0,2600.0,10750H,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,NVIDIA Quadro T2000,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",WiFi 6,0,98.0,0.3461176951369023,0
HP,2022,0,Windows 11 Pro,1.24,ElitBook 830,Intel Core i7,32.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Thunderbolt , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",כולל,0,98.0,0.24515733551287291,0
Lenovo,2021,0,Windows 10 PRO,1.36,ThinkPad P14s,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,"מצלמת IR , קורא טביעות אצבע",כולל,"RJ-45 , Thunderbolt , Card Reader , HDMI , Bluetooth , USB",802.11ax,0,98.0,0.20837760523089496,0
Dell,2021,0,Windows 10 PRO,1.39,Latitude 7320,Intel Core i7,16.0,3000.0,1185G7,11.0,4.0,512,SSD,0,13.3,0.1254466804589054,LCD,60.0,1,Intel Iris Xe Graphics,לא כולל,לא כולל,"DisplayPort , Thunderbolt , Card Reader , USB-C , HDMI , Bluetooth , USB",כולל,0,98.0,0.22637923988557418,750
Lenovo,2021,0,Windows  10,1.38,IdeaPad 5,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,98.0,0.1593379648549244,0
Lenovo,2021,0,Windows 10 PRO,1.5,Flex 5,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,14.0,0.1254466804589054,IPS,60.0,1,NVIDIA GeForce MX450,קורא טביעות אצבע,1 מגה פיקסל,"Card Reader , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,98.0,0.1593379648549244,750
Lenovo,2021,1,Windows  10,2.46,Legion 5,AMD Ryzen 7,16.0,2900.0,4800H,3.0,4.0,1000,SSD,0,15.6,0.1254466804589054,IPS,144.0,0,NVIDIA Geforce RTX 2060,לא כולל,1 מגה פיקסל,"RJ-45 , DisplayPort , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,98.0,0.2569677155700858,0
Asus,2020,0,Windows  10,1.3,ZenBook Flip,Intel Core i5,8.0,2400.0,1135G7,11.0,4.0,1000,SSD,0,13.3,0.1254466804589054,LED,60.0,1,Intel Iris Xe Graphics,מצלמת IR,כולל,"Thunderbolt , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,98.0,0.15970576215774418,750
Lenovo,2021,0,Windows 10 PRO,1.44,Yoga 9,Intel Core i7,16.0,3000.0,1185G7,11.0,4.0,1000,SSD,0,14.0,0.8871544103817942,IPS,60.0,1,Integrated Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"Thunderbolt , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,98.0,0.29215365753984474,750
Dell,2021,0,ללא,1.33,Latitude 7420,Intel Core i5,8.0,2600.0,1145G7,11.0,4.0,256,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,כולל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,98.0,0.16174908050674294,0
Dell,2021,0,ללא,1.64,Vostro 5502,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,15.6,0.1254466804589054,LCD,60.0,0,NVIDIA GeForce MX330,קורא טביעות אצבע,1 מגה פיקסל,"RJ-45 , Card Reader , HDMI , Bluetooth",802.11ac,0,99.0,0.16322026971802206,0
Lenovo,2020,1,Windows  10,2.2,IdeaPad,Intel Core i7,16.0,2600.0,10750H,10.0,4.0,512,SSD,0,15.6,0.1254466804589054,IPS,120.0,0,NVIDIA GeForce GTX1650,לא כולל,1 מגה פיקסל,"RJ-45 , USB-C , HDMI , Bluetooth , USB",802.11ax,0,99.0,0.16738863914997956,0
Dell,2020,0,Windows  10,1.27,Inspiron 7306,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,512,SSD,0,13.3,0.8871544103817942,LCD,60.0,1,Intel Iris Xe Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , Thunderbolt , Card Reader , אוזניות/מיקרופון , Bluetooth , USB",WiFi 6,0,99.0,0.208316305680425,0
Lenovo,2021,1,ללא,2.25,IdeaPad Gaming 3,AMD Ryzen 7,16.0,3200.0,5800H,4.0,4.0,1000,SSD,0,15.6,0.1254466804589054,IPS,120.0,0,NVIDIA GeForce RTX 3060,לא כולל,1 מגה פיקסל,"RJ-45 , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,99.0,0.20429096853289744,0
Dell,2021,0,Windows 10 PRO,1.12,Latitude 7320,Intel Core i5,8.0,2600.0,1145G7,11.0,4.0,256,SSD,0,13.3,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,קורא טביעות אצבע,כולל,"DisplayPort , Card Reader , USB-C , HDMI , Bluetooth , USB","WiFi 6 , 802.11ax",0,99.0,0.16342460155292193,0
Acer,2021,0,Windows  10,1.7,Aspire 5,Intel Core i7,16.0,2800.0,1165G7,11.0,4.0,1000,SSD,0,14.0,0.1254466804589054,LCD,60.0,0,Intel Iris Xe Graphics,לא כולל,כולל,"RJ-45 , USB-C , HDMI , Bluetooth , USB","802.11a , 802.11g , 802.11n , 802.11ac , 802.11ax",0,99.0,0.1638332652227217,0
Lenovo,2021,0,Windows 10 PRO,1.39,ThinkPad X1 Yoga,Intel Core i5,16.0,2400.0,1135G7,11.0,4.0,512,SSD,0,14.0,0.15365807786345684,IPS,60.0,1,Integrated Intel UHD Graphics,"מצלמת IR , קורא טביעות אצבע",1 מגה פיקסל,"Thunderbolt , USB-C , HDMI , Bluetooth , USB",802.11ax,0,99.0,0.31544748671843076,750
Lenovo,2021,0,Windows  10,1.32,Yoga 6,AMD Ryzen 7,16.0,2000.0,4700U,3.0,4.0,1000,SSD,0,13.3,0.1254466804589054,IPS,60.0,1,Integrated AMD Radeon Graphics,קורא טביעות אצבע,1 מגה פיקסל,"DisplayPort , אוזניות/מיקרופון , USB-C , Bluetooth , USB",802.11ax,0,99.0,0.16542705353494075,750
Lenovo,2021,0,ללא,1.66,IdeaPad 5,Intel Core i7,8.0,1300.0,1065G7,10.0,4.0,256,SSD,0,15.6,0.1254466804589054,IPS,60.0,0,Integrated Intel Iris Plus Graphics,לא כולל,1 מגה פיקסל,"DisplayPort , Card Reader , אוזניות/מיקרופון , USB-C , HDMI , Bluetooth , USB",802.11ax,0,99.0,0.1668573763792399,0
